Name,Empirical formula,CAS,SMILES,Canonical SMILES,Mw. g*mol-1,"CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
(3-(acetylthio)propyl)triphenylphosphonium bromide,C23H24BrOPS,1089731-93-0,[Br-].O=C(SCCC[P+](C=1C=CC=CC1)(C=2C=CC=CC2)C=3C=CC=CC3)C,CC(=O)SCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],459.389,0.0671,,72,PC3,CellTiter-Glo,"Chen, 2017, Eur. J. Med. Chem.",10.1016/j.ejmech.2016.08.025,
"(3-(acetylthio)propyl)tris(2,4,6-trimethoxyphenyl)phosphonium bromide",C32H42BrO10PS,2411843-67-7,[Br-].O=C(SCCC[P+](C=1C(OC)=CC(OC)=CC1OC)(C=2C(OC)=CC(OC)=CC2OC)C=3C(OC)=CC(OC)=CC3OC)C,COc1cc(OC)c([P+](CCCSC(C)=O)(c2c(OC)cc(OC)cc2OC)c2c(OC)cc(OC)cc2OC)c(OC)c1.[Br-],729.623,0.2896,,72,PC3,CellTiter-Glo,"Lalwani, 2019, Polyhedron",10.1016/j.poly.2018.10.069,
"(3-(acetylthio)propyl)tris(2,4,6-trimethoxyphenyl)phosphonium bromide",C32H42BrO10PS,2411843-67-7,[Br-].O=C(SCCC[P+](C=1C(OC)=CC(OC)=CC1OC)(C=2C(OC)=CC(OC)=CC2OC)C=3C(OC)=CC(OC)=CC3OC)C,COc1cc(OC)c([P+](CCCSC(C)=O)(c2c(OC)cc(OC)cc2OC)c2c(OC)cc(OC)cc2OC)c(OC)c1.[Br-],729.623,0.06609,,72,PC3,MTT,"Lalwani, 2019, Polyhedron",10.1016/j.poly.2018.10.069,
"(3-(acetylthio)propyl)tris(2,6-dimethoxyphenyl)phosphonium bromide",C29H36BrO7PS,2411843-70-2,[Br-].O=C(SCCC[P+](C=1C(OC)=CC=CC1OC)(C=2C(OC)=CC=CC2OC)C=3C(OC)=CC=CC3OC)C,COc1cccc(OC)c1[P+](CCCSC(C)=O)(c1c(OC)cccc1OC)c1c(OC)cccc1OC.[Br-],639.545,0.3287,,72,PC3,CellTiter-Glo,"Lalwani, 2019, Polyhedron",10.1016/j.poly.2018.10.069,
"(3-(acetylthio)propyl)tris(2,6-dimethoxyphenyl)phosphonium bromide",C29H36BrO7PS,2411843-70-2,[Br-].O=C(SCCC[P+](C=1C(OC)=CC=CC1OC)(C=2C(OC)=CC=CC2OC)C=3C(OC)=CC=CC3OC)C,COc1cccc(OC)c1[P+](CCCSC(C)=O)(c1c(OC)cccc1OC)c1c(OC)cccc1OC.[Br-],639.545,0.074,,72,PC3,MTT,"Lalwani, 2019, Polyhedron",10.1016/j.poly.2018.10.069,
(3-(acetylthio)propyl)tris(4-fluorophenyl)phosphonium bromide,C23H21BrF3OPS,2042200-30-4,[Br-].O=C(SCCC[P+](C1=CC=C(F)C=C1)(C2=CC=C(F)C=C2)C3=CC=C(F)C=C3)C,CC(=O)SCCC[P+](c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1.[Br-],513.359,0.2526,,72,PC3,CellTiter-Glo,"Chen, 2017, Eur. J. Med. Chem.",10.1016/j.ejmech.2016.08.025,
(3-(acetylthio)propyl)tris(4-methoxyphenyl)phosphonium bromide,C26H30BrO4PS,2411843-73-5,[Br-].O=C(SCCC[P+](C1=CC=C(OC)C=C1)(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)C,COc1ccc([P+](CCCSC(C)=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],549.467,0.3193,,72,PC3,CellTiter-Glo,"Lalwani, 2019, Polyhedron",10.1016/j.poly.2018.10.069,
(3-(acetylthio)propyl)tris(4-methoxyphenyl)phosphonium bromide,C26H30BrO4PS,2411843-73-5,[Br-].O=C(SCCC[P+](C1=CC=C(OC)C=C1)(C2=CC=C(OC)C=C2)C3=CC=C(OC)C=C3)C,COc1ccc([P+](CCCSC(C)=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[Br-],549.467,0.06822,,72,PC3,MTT,"Lalwani, 2019, Polyhedron",10.1016/j.poly.2018.10.069,
(3-chloropropyl)tris(4-(dimethylamino)phenyl)phosphonium chloride,C27H36Cl2N3P,175552-04-2,[Cl-].ClCCC[P+](C1=CC=C(C=C1)N(C)C)(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C,CN(C)c1ccc([P+](CCCCl)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],504.486,3.6e-05,,96,A2780,Crystal violet,"Manetta, 1996, Gynecol Oncol.",10.1006/gyno.1996.0026,
(3-chloropropyl)tris(4-(dimethylamino)phenyl)phosphonium chloride,C27H36Cl2N3P,175552-04-2,[Cl-].ClCCC[P+](C1=CC=C(C=C1)N(C)C)(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C,CN(C)c1ccc([P+](CCCCl)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],504.486,8e-05,,96,A2780-CR,Crystal violet,"Manetta, 1996, Gynecol Oncol.",10.1006/gyno.1996.0026,
(3-chloropropyl)tris(4-(dimethylamino)phenyl)phosphonium chloride,C27H36Cl2N3P,175552-04-2,[Cl-].ClCCC[P+](C1=CC=C(C=C1)N(C)C)(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C,CN(C)c1ccc([P+](CCCCl)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],504.486,0.0001,,96,A2780-DR,Crystal violet,"Manetta, 1996, Gynecol Oncol.",10.1006/gyno.1996.0026,
(3-chloropropyl)tris(4-(dimethylamino)phenyl)phosphonium chloride,C27H36Cl2N3P,175552-04-2,[Cl-].ClCCC[P+](C1=CC=C(C=C1)N(C)C)(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C,CN(C)c1ccc([P+](CCCCl)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],504.486,8e-05,,96,UCI 101,Crystal violet,"Manetta, 1996, Gynecol Oncol.",10.1006/gyno.1996.0026,
(3-chloropropyl)tris(4-(dimethylamino)phenyl)phosphonium chloride,C27H36Cl2N3P,175552-04-2,[Cl-].ClCCC[P+](C1=CC=C(C=C1)N(C)C)(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C,CN(C)c1ccc([P+](CCCCl)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],504.486,2.4e-05,,96,UCI 107,Crystal violet,"Manetta, 1996, Gynecol Oncol.",10.1006/gyno.1996.0026,
(3-chloropropyl)tris(4-(dimethylamino)phenyl)phosphonium chloride,C27H36Cl2N3P,175552-04-2,[Cl-].ClCCC[P+](C1=CC=C(C=C1)N(C)C)(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C,CN(C)c1ccc([P+](CCCCl)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1.[Cl-],504.486,9.8e-05,,96,OVCAR-3,Crystal violet,"Manetta, 1996, Gynecol Oncol.",10.1006/gyno.1996.0026,
(3-oxo-3-(phenylamino)propyl)triphenylphosphonium chloride,C27H25ClNOP,1030608-27-5,[Cl-].O=C(CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)NC4=CC=CC=C4,O=C(CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)Nc1ccccc1.[Cl-],445.93,0.2059,,48,HeLa,MTT,"Xie, 2008, Vib. Spectrosc.",10.1016/j.vibspec.2008.03.003,
"(4-((4,5-dihydroxy-7-methyl-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy)butyl)triphenylphosphonium bromide",C37H32BrO5P,1620981-90-9,[Br-].O=C1C=2C=C(OCCCC[P+](C=3C=CC=CC3)(C=4C=CC=CC4)C=5C=CC=CC5)C=C(O)C2C(=O)C6=C(O)C=C(C=C16)C,Cc1cc(O)c2c(c1)C(=O)c1cc(OCCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc(O)c1C2=O.[Br-],667.536,0.00222,0.00029 (ND),24,A375,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"(4-((4,5-dihydroxy-7-methyl-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy)butyl)triphenylphosphonium bromide",C37H32BrO5P,1620981-90-9,[Br-].O=C1C=2C=C(OCCCC[P+](C=3C=CC=CC3)(C=4C=CC=CC4)C=5C=CC=CC5)C=C(O)C2C(=O)C6=C(O)C=C(C=C16)C,Cc1cc(O)c2c(c1)C(=O)c1cc(OCCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc(O)c1C2=O.[Br-],667.536,0.00463,0.00048 (ND),24,BGC-823,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"(4-((4,5-dihydroxy-7-methyl-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy)butyl)triphenylphosphonium bromide",C37H32BrO5P,1620981-90-9,[Br-].O=C1C=2C=C(OCCCC[P+](C=3C=CC=CC3)(C=4C=CC=CC4)C=5C=CC=CC5)C=C(O)C2C(=O)C6=C(O)C=C(C=C16)C,Cc1cc(O)c2c(c1)C(=O)c1cc(OCCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc(O)c1C2=O.[Br-],667.536,0.00362,0.00029 (ND),24,HepG2,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
"(4-((4,5-dihydroxy-7-methyl-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy)butyl)triphenylphosphonium bromide",C37H32BrO5P,1620981-90-9,[Br-].O=C1C=2C=C(OCCCC[P+](C=3C=CC=CC3)(C=4C=CC=CC4)C=5C=CC=CC5)C=C(O)C2C(=O)C6=C(O)C=C(C=C16)C,Cc1cc(O)c2c(c1)C(=O)c1cc(OCCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc(O)c1C2=O.[Br-],667.536,0.00256,0.00019 (ND),24,HELF,MTT,"Yang, 2015, Chem. Biol. Drug Des.",10.1111/cbdd.12612,
(4-(7-methoxy-2-oxo-2H-chromen-3-yl)phenyl)(methyl)di-p-tolylphosphonium iodide,C31H28IO3P,1788033-86-2,[I-].O=C1OC2=CC(OC)=CC=C2C=C1C3=CC=C(C=C3)[P+](C)(C4=CC=C(C=C4)C)C5=CC=C(C=C5)C,COc1ccc2cc(-c3ccc([P+](C)(c4ccc(C)cc4)c4ccc(C)cc4)cc3)c(=O)oc2c1.[I-],606.44,0.0257,0.0003 (ND),48,SW480,MTS,"Ali, 2015, J. Med. Chem",10.1021/acs.jmedchem.5b00480,
(4-(7-methoxy-2-oxo-2H-chromen-3-yl)phenyl)(methyl)di-p-tolylphosphonium iodide,C31H28IO3P,1788033-86-2,[I-].O=C1OC2=CC(OC)=CC=C2C=C1C3=CC=C(C=C3)[P+](C)(C4=CC=C(C=C4)C)C5=CC=C(C=C5)C,COc1ccc2cc(-c3ccc([P+](C)(c4ccc(C)cc4)c4ccc(C)cc4)cc3)c(=O)oc2c1.[I-],606.44,0.0101,0.0002 (ND),48,MDA-MB-231,MTS,"Ali, 2015, J. Med. Chem",10.1021/acs.jmedchem.5b00480,
(4-(7-methoxy-2-oxo-2H-chromen-3-yl)phenyl)(methyl)di-p-tolylphosphonium iodide,C31H28IO3P,1788033-86-2,[I-].O=C1OC2=CC(OC)=CC=C2C=C1C3=CC=C(C=C3)[P+](C)(C4=CC=C(C=C4)C)C5=CC=C(C=C5)C,COc1ccc2cc(-c3ccc([P+](C)(c4ccc(C)cc4)c4ccc(C)cc4)cc3)c(=O)oc2c1.[I-],606.44,0.0334,0.0142 (ND),48,MCF-7,MTS,"Ali, 2015, J. Med. Chem",10.1021/acs.jmedchem.5b00480,
(4-(7-methoxy-2-oxo-2H-chromen-3-yl)phenyl)(methyl)di-p-tolylphosphonium iodide,C31H28IO3P,1788033-86-2,[I-].O=C1OC2=CC(OC)=CC=C2C=C1C3=CC=C(C=C3)[P+](C)(C4=CC=C(C=C4)C)C5=CC=C(C=C5)C,COc1ccc2cc(-c3ccc([P+](C)(c4ccc(C)cc4)c4ccc(C)cc4)cc3)c(=O)oc2c1.[I-],606.44,0.0284,0.0045 (ND),48,HCT-116,MTS,"Ali, 2015, J. Med. Chem",10.1021/acs.jmedchem.5b00480,
(4-ethoxy-4-oxobutyl)triphenylphosphonium chloride,C24H26ClO2P,1115180-55-6,[Cl-].O=C(OCC)CCC[P+](C=1C=CC=CC1)(C=2C=CC=CC2)C=3C=CC=CC3,CCOC(=O)CCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],412.897,0.2827,,48,HeLa,MTT,"Xie, 2008, Vib. Spectrosc.",10.1016/j.vibspec.2008.03.003,
(4-ethoxybenzyl)triphenylphosphonium octaisothiocyanatodysprosate(III),C143H130DyN8O5P5S8,1358526-27-8,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.CCOC1=CC=C(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C1.CCOC5=CC=C(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C=C5.CCOC9=CC=C(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C9.CCOC%13=CC=C(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)C=C%13.CCOC%17=CC=C(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)C=C%17,CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S,2614.56999999999,0.074,,48,Hs578Bst,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
(4-ethoxybenzyl)triphenylphosphonium octaisothiocyanatodysprosate(III),C143H130DyN8O5P5S8,1358526-27-8,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.CCOC1=CC=C(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C1.CCOC5=CC=C(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C=C5.CCOC9=CC=C(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C9.CCOC%13=CC=C(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)C=C%13.CCOC%17=CC=C(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)C=C%17,CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S,2614.56999999999,0.019,,48,HS 578T,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
(4-ethoxybenzyl)triphenylphosphonium octaisothiocyanatodysprosate(III),C143H130DyN8O5P5S8,1358526-27-8,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.CCOC1=CC=C(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C1.CCOC5=CC=C(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C=C5.CCOC9=CC=C(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C9.CCOC%13=CC=C(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)C=C%13.CCOC%17=CC=C(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)C=C%17,CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S,2614.56999999999,0.028,,48,MDA-MB-231,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
(4-ethoxybenzyl)triphenylphosphonium octaisothiocyanatodysprosate(III),C143H130DyN8O5P5S8,1358526-27-8,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.CCOC1=CC=C(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C1.CCOC5=CC=C(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C=C5.CCOC9=CC=C(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C9.CCOC%13=CC=C(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)C=C%13.CCOC%17=CC=C(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)C=C%17,CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S,2614.56999999999,0.086,,48,HT29,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
(4-ethoxybenzyl)triphenylphosphonium octaisothiocyanatodysprosate(III),C143H130DyN8O5P5S8,1358526-27-8,S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.CCOC1=CC=C(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C1.CCOC5=CC=C(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C=C5.CCOC9=CC=C(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C9.CCOC%13=CC=C(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)C=C%13.CCOC%17=CC=C(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)C=C%17,CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCOc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S,2614.56999999999,>0.45,,48,PANC-1,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
(4-formylbenzyl)triphenylphosphonium chloride,C26H22ClOP,126618-47-1,[Cl-].O=CC1=CC=C(C=C1)C[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,O=Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Cl-],416.888,0.451,0.444-0.458 (CI),144,CV-1,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,Data from an earlier paper
(4-formylbenzyl)triphenylphosphonium chloride,C26H22ClOP,126618-47-1,[Cl-].O=CC1=CC=C(C=C1)C[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,O=Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Cl-],416.888,0.145,0.139-0.151 (CI),144,IEC- 18,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
(4-formylbenzyl)triphenylphosphonium chloride,C26H22ClOP,126618-47-1,[Cl-].O=CC1=CC=C(C=C1)C[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,O=Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Cl-],416.888,0.0144,0.0078-0.021 (CI),144,MIA PaCa-2,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
(4-formylbenzyl)triphenylphosphonium chloride,C26H22ClOP,126618-47-1,[Cl-].O=CC1=CC=C(C=C1)C[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,O=Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Cl-],416.888,0.0486,0.03-0.0672 (CI),144,Ehrlich-Lettre ascites strain E,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
(4-formylbenzyl)triphenylphosphonium chloride,C26H22ClOP,126618-47-1,[Cl-].O=CC1=CC=C(C=C1)C[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,O=Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Cl-],416.888,0.0547,0.0389-0.075 (CI),144,BT-20,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
(4-formylbenzyl)triphenylphosphonium chloride,C26H22ClOP,126618-47-1,[Cl-].O=CC1=CC=C(C=C1)C[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,O=Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Cl-],416.888,0.0529,0.0255-0.0803 (CI),144,MB49,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
(4-formylbenzyl)triphenylphosphonium chloride,C26H22ClOP,126618-47-1,[Cl-].O=CC1=CC=C(C=C1)C[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,O=Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Cl-],416.888,0.0241,0.0261-0.221 (CI),144,HT29,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
(4-formylbenzyl)triphenylphosphonium chloride,C26H22ClOP,126618-47-1,[Cl-].O=CC1=CC=C(C=C1)C[P+](C=2C=CC=CC2)(C=3C=CC=CC3)C=4C=CC=CC4,O=Cc1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.[Cl-],416.888,0.00714,0.00534-0.00894 (CI),144,FaDu,Crystal violet,"Rideout, 1994, Int. J. Cancer",10.1002/ijc.2910570220,
(4-nitrobenzyl)triphenylphosphonium octaisothiocyanatodysprosate(III),C133H105DyN13O10P5S8,1358526-25-6,O=N(C1=CC=C(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C1)=O.S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.O=N(C5=CC=C(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C=C5)=O.O=N(C9=CC=C(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C9)=O.O=N(C%13=CC=C(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)C=C%13)=O.O=N(C%17=CC=C(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)C=C%17)=O,O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S,2619.28999999999,0.147,,48,Hs578Bst,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
(4-nitrobenzyl)triphenylphosphonium octaisothiocyanatodysprosate(III),C133H105DyN13O10P5S8,1358526-25-6,O=N(C1=CC=C(C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C=C1)=O.S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S.O=N(C5=CC=C(C[P+](C6=CC=CC=C6)(C7=CC=CC=C7)C8=CC=CC=C8)C=C5)=O.O=N(C9=CC=C(C[P+](C%10=CC=CC=C%10)(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C9)=O.O=N(C%13=CC=C(C[P+](C%14=CC=CC=C%14)(C%15=CC=CC=C%15)C%16=CC=CC=C%16)C=C%13)=O.O=N(C%17=CC=C(C[P+](C%18=CC=CC=C%18)(C%19=CC=CC=C%19)C%20=CC=CC=C%20)C=C%17)=O,O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.O=[N+]([O-])c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1.S=C=N[Dy-5](N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)(N=C=S)N=C=S,2619.28999999999,0.091,,48,HS 578T,MTS,"Li, 2012, J. Inorg. Biochem.",10.1016/j.jinorgbio.2011.09.035,CAS for neutral compound
