Name,Empirical formula,CAS,SMILES,Canonical SMILES,"Mw, g*mol-1","CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(2-oxo-2-phenylethyl)-1H-benzo[d]imidazol-3-ium bromide",C34H34BrN3O,1870030-47-9,[Br-].O=C(C=1C=CC=CC1)CN2C=[N+](C=3C=C(C(=CC32)C)C)CCCCCN4C=5C=CC=CC5C=6C=CC=CC64,Cc1cc2c(cc1C)[n+](CCCCCn1c3ccccc3c3ccccc31)cn2CC(=O)c1ccccc1.[Br-],580.57,0.00419,,48,A549,MTS,"Liu, 2015, Sci. Rep.",10.1038/srep13101,
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(2-oxo-2-phenylethyl)-1H-benzo[d]imidazol-3-ium bromide",C34H34BrN3O,1870030-47-9,[Br-].O=C(C=1C=CC=CC1)CN2C=[N+](C=3C=C(C(=CC32)C)C)CCCCCN4C=5C=CC=CC5C=6C=CC=CC64,Cc1cc2c(cc1C)[n+](CCCCCn1c3ccccc3c3ccccc31)cn2CC(=O)c1ccccc1.[Br-],580.57,0.00321,,48,MCF-7,MTS,"Liu, 2015, Sci. Rep.",10.1038/srep13101,
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(2-oxo-2-phenylethyl)-1H-benzo[d]imidazol-3-ium bromide",C34H34BrN3O,1870030-47-9,[Br-].O=C(C=1C=CC=CC1)CN2C=[N+](C=3C=C(C(=CC32)C)C)CCCCCN4C=5C=CC=CC5C=6C=CC=CC64,Cc1cc2c(cc1C)[n+](CCCCCn1c3ccccc3c3ccccc31)cn2CC(=O)c1ccccc1.[Br-],580.57,0.00348,,48,SW480,MTS,"Liu, 2015, Sci. Rep.",10.1038/srep13101,
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide",C34H36BrN3,1870030-57-1,[Br-].C=1C=CC2=C(C1)C=3C=CC=CC3N2CCCCC[N+]4=CN(C=5C=C(C(=CC54)C)C)CC6=CC=C(C=C6)C,Cc1ccc(Cn2c[n+](CCCCCn3c4ccccc4c4ccccc43)c3cc(C)c(C)cc32)cc1.[Br-],566.587,0.00056,,48,HL60,MTS,"Liu, 2015, Sci. Rep.",10.1038/srep13101,
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide",C34H36BrN3,1870030-57-1,[Br-].C=1C=CC2=C(C1)C=3C=CC=CC3N2CCCCC[N+]4=CN(C=5C=C(C(=CC54)C)C)CC6=CC=C(C=C6)C,Cc1ccc(Cn2c[n+](CCCCCn3c4ccccc4c4ccccc43)c3cc(C)c(C)cc32)cc1.[Br-],566.587,0.002,,48,SMMC-7721,MTS,"Liu, 2015, Sci. Rep.",10.1038/srep13101,
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide",C34H36BrN3,1870030-57-1,[Br-].C=1C=CC2=C(C1)C=3C=CC=CC3N2CCCCC[N+]4=CN(C=5C=C(C(=CC54)C)C)CC6=CC=C(C=C6)C,Cc1ccc(Cn2c[n+](CCCCCn3c4ccccc4c4ccccc43)c3cc(C)c(C)cc32)cc1.[Br-],566.587,0.00284,,48,A549,MTS,"Liu, 2015, Sci. Rep.",10.1038/srep13101,
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide",C34H36BrN3,1870030-57-1,[Br-].C=1C=CC2=C(C1)C=3C=CC=CC3N2CCCCC[N+]4=CN(C=5C=C(C(=CC54)C)C)CC6=CC=C(C=C6)C,Cc1ccc(Cn2c[n+](CCCCCn3c4ccccc4c4ccccc43)c3cc(C)c(C)cc32)cc1.[Br-],566.587,0.0021,,48,MCF-7,MTS,"Liu, 2015, Sci. Rep.",10.1038/srep13101,
"3-(5-(9H-carbazol-9-yl)pentyl)-5,6-dimethyl-1-(4-methylbenzyl)-1H-benzo[d]imidazol-3-ium bromide",C34H36BrN3,1870030-57-1,[Br-].C=1C=CC2=C(C1)C=3C=CC=CC3N2CCCCC[N+]4=CN(C=5C=C(C(=CC54)C)C)CC6=CC=C(C=C6)C,Cc1ccc(Cn2c[n+](CCCCCn3c4ccccc4c4ccccc43)c3cc(C)c(C)cc32)cc1.[Br-],566.587,0.00288,,48,SW480,MTS,"Liu, 2015, Sci. Rep.",10.1038/srep13101,
3-benzyl-1-ethyl-1H-benzo[d]imidazol-3-ium bromide,C16H17BrN2,885722-00-9,[Br-].C=1C=CC(=CC1)C[N+]2=CN(C=3C=CC=CC32)CC,CCn1c[n+](Cc2ccccc2)c2ccccc21.[Br-],317.23,0.01324,,48,K562,SRB,"Starling, 2022, J. Mol. Struct.",10.1016/j.molstruc.2021.132062,
3-benzyl-1-ethyl-1H-benzo[d]imidazol-3-ium bromide,C16H17BrN2,885722-00-9,[Br-].C=1C=CC(=CC1)C[N+]2=CN(C=3C=CC=CC32)CC,CCn1c[n+](Cc2ccccc2)c2ccccc21.[Br-],317.23,0.1735,,48,SK-OV-3,SRB,"Starling, 2022, J. Mol. Struct.",10.1016/j.molstruc.2021.132062,
3-benzyl-1-ethyl-1H-benzo[d]imidazol-3-ium bromide,C16H17BrN2,885722-00-9,[Br-].C=1C=CC(=CC1)C[N+]2=CN(C=3C=CC=CC32)CC,CCn1c[n+](Cc2ccccc2)c2ccccc21.[Br-],317.23,0.0735,,48,DU-145,SRB,"Starling, 2022, J. Mol. Struct.",10.1016/j.molstruc.2021.132062,
3-benzyl-1-ethyl-1H-benzo[d]imidazol-3-ium bromide,C16H17BrN2,885722-00-9,[Br-].C=1C=CC(=CC1)C[N+]2=CN(C=3C=CC=CC32)CC,CCn1c[n+](Cc2ccccc2)c2ccccc21.[Br-],317.23,0.09873,,48,MRC-5,SRB,"Starling, 2022, J. Mol. Struct.",10.1016/j.molstruc.2021.132062,
3-decyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C21H30IN3S,1555536-11-2,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCC)C,CCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],483.463,0.00572,0.00083 (ND),72,HT29,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-decyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C21H30IN3S,1555536-11-2,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCC)C,CCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],483.463,0.00825,0.00035 (ND),72,MDA-MB-231,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-decyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C21H30IN3S,1555536-11-2,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCC)C,CCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],483.463,0.00434,0.000085 (ND),72,SKBR3,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-decyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C21H30IN3S,1555536-11-2,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCC)C,CCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],483.463,0.001075,0.000007 (ND),72,K562,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-dodecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C23H34IN3S,1555536-14-5,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCC)C,CCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],511.517,0.00603,0.0016 (ND),72,HT29,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-dodecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C23H34IN3S,1555536-14-5,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCC)C,CCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],511.517,0.01507,0.0016 (ND),72,MDA-MB-231,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-dodecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C23H34IN3S,1555536-14-5,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCC)C,CCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],511.517,0.004075,0.000049 (ND),72,SKBR3,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-dodecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C23H34IN3S,1555536-14-5,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCC)C,CCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],511.517,0.00147,0.00024 (ND),72,K562,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-hexadecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C27H42IN3S,2361176-38-5,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCCCCCC)C,CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],567.625,0.00304,0.0009 (ND),72,HT29,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-hexadecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C27H42IN3S,2361176-38-5,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCCCCCC)C,CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],567.625,0.00958,0.00069 (ND),72,MDA-MB-231,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-hexadecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C27H42IN3S,2361176-38-5,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCCCCCC)C,CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],567.625,0.00182,0.000064 (ND),72,SKBR3,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-hexadecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium iodide,C27H42IN3S,2361176-38-5,[I-].N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCCCCCC)C,CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.[I-],567.625,0.00162,0.00079 (ND),72,K562,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-hexadecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium trifluoromethanesulfonate,C28H42F3N3O3S2,2361176-54-5,O=S(=O)([O-])C(F)(F)F.N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCCCCCC)C,CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F,589.79,0.00448,0.00268 (ND),72,HT29,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-hexadecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium trifluoromethanesulfonate,C28H42F3N3O3S2,2361176-54-5,O=S(=O)([O-])C(F)(F)F.N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCCCCCC)C,CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F,589.79,0.00588,0.00268 (ND),72,MDA-MB-231,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-hexadecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium trifluoromethanesulfonate,C28H42F3N3O3S2,2361176-54-5,O=S(=O)([O-])C(F)(F)F.N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCCCCCC)C,CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F,589.79,0.00782,0.00035 (ND),72,SKBR3,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
3-hexadecyl-1-methyl-2-(thiazol-4-yl)-1H-benzo[d]imidazol-3-ium trifluoromethanesulfonate,C28H42F3N3O3S2,2361176-54-5,O=S(=O)([O-])C(F)(F)F.N1=CSC=C1C=2N(C3=CC=CC=C3[N+]2CCCCCCCCCCCCCCCC)C,CCCCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F,589.79,0.00116,0.00005 (ND),72,K562,MTT,"El Bourakadi, 2019, J. Mol. Liq.",10.1016/j.molliq.2019.03.007,
