Name,Empirical formula,CAS,SMILES,Canonical SMILES,"Mw, g*mol-1","CC50/IC50/EC50, mM","Statistics (95% CI, SEM, SD, RMSE, SE etc.)","Incubation time, h",Cell line,Method,Reference (author+year+journal),doi,Notes
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00696,,24,HCC-2998 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000425 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.0099,,24,HCT-116,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000319 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00523,,24,HCT-15 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000993 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00517,,24,HT29,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000305 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00531,,24,KM12 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00031 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.01,,24,SW-620 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000378 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.0055,,24,SF-268,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000493 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00457,,24,SF-295,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000333 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00419,,24,SF-539,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000514 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00825,,24,SNB-19,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000587 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00377,,24,SNB-75,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000336 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00432,,24,U251,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000334 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00108,,24,LOX IMVI,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000192 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00411,,24,MALME-3M,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00029 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00919,,24,M14,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000453 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,>0.1,,24,SK-MEL-2,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000356 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00718,,24,SK-MEL-28,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00071
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.000677,,24,SK-MEL-5,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000177 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00616,,24,UACC-257,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000411 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.0041,,24,UACC-62,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000335 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,>0.1,,24,IGROV1,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000388 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00418,,24,OVCAR-3,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000315 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.0058,,24,OVCAR-4,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000309 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00817,,24,OVCAR-5,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.00124 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00588,,24,OVCAR-8,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000468 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00512,,24,SK-OV-3,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000565 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00502,,24,786-0 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.000415 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00636,,24,A498 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50=0.00182 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00452,,24,ACHN ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.00063 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00328,,24,CAK-1 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000084 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00575,,24,RXF 393 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000464 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00406,,24,SN12C ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000367 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00486,,24,TK-10 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000503 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00595,,24,UO-31 ,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000686 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00399,,24,PC3,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000282 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00444,,24,DU-145,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000407 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00402,,24,MCF-7,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000317 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00813,,24,NCI/ADR-RES,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.00168 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00363,,24,MDA-MB-231,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000345 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,>0.1,,24,HS 578T,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000417 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.0057,,24,MDA-MB-435,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000335 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00442,,24,BT-549,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000421 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,>0.1,,24,T-47D,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000428 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.00211,,24,MDA-MB-468,SRB,"Kumar, 2009, Bioorg. Med. Chem. Lett.",10.1016/j.bmcl.2009.06.086,GI50= 0.000119 mM
"N-methyl-N,N-dioctyloctan-1-aminium bis((trifluoromethyl)sulfonyl)imide",C27H54F6N2O4S2,375395-33-8,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,648.861,0.0065,0.00561-0.00744 (CI),24,4T1-Luc,CellTiter-Blue,"Padilla, 2021, Green Chem.",10.1039/d1gc00742d,
"N-methyl-N,N-dioctyloctan-1-aminium chloride",C25H54ClN,5137-55-3,[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],404.167,<0.750,,4,CaCo-2,MTT,"Frade, 2009, Green Chem.",10.1039/b914284n,
"N-methyl-N,N-dioctyloctan-1-aminium tetrachloroferrate(III)",C25H54Cl4FeN,134636-21-8 ,CCCCCCCC[N+](CCCCCCCC)(C)CCCCCCCC.Cl[Fe-](Cl)(Cl)Cl,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.Cl[Fe-](Cl)(Cl)Cl,566.371,<0.750,,4,CaCo-2,MTT,"Frade, 2009, Green Chem.",10.1039/b914284n,
"N-methyl-N,N-dioctyloctan-1-aminium trifluoromethanesulfonate",C26H54F3NO3S,121107-18-4,O=S(=O)([O-])C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])C(F)(F)F,517.783,<0.750,,4,CaCo-2,MTT,"Frade, 2009, Green Chem.",10.1039/b914284n,
